Ensembl_gene_id	Expression_vlue
ENSG00000006025.10	3.07066415016
ENSG00000124120.9	3.06995002851
ENSG00000165092.11	3.06991204425
ENSG00000163644.13	3.06960491409
ENSG00000111581.8	3.06687219221
ENSG00000113360.15	3.0657317408
ENSG00000278492.1	3.06472902506
ENSG00000173621.8	3.06433494907
ENSG00000181467.3	3.06382001453
ENSG00000133789.13	3.06341152871
ENSG00000280670.1	3.06321318323
ENSG00000153015.14	3.06264316185
ENSG00000123427.14	3.06236122
ENSG00000269038.1	3.06226343454
ENSG00000165501.15	3.06130395505
ENSG00000108306.10	3.06043803086
ENSG00000134595.7	3.0604120376
ENSG00000160305.16	3.05998171301
ENSG00000170222.11	3.05853765329
ENSG00000076351.11	3.05840178752
ENSG00000141013.13	3.05812967332
ENSG00000242498.6	3.05779128826
ENSG00000132953.15	3.05676868993
ENSG00000151498.10	3.05626270822
ENSG00000186312.9	3.05605493635
ENSG00000115486.10	3.05597073152
ENSG00000128908.14	3.05448068942
ENSG00000101773.15	3.05372903338
ENSG00000137185.10	3.0536747945
ENSG00000101412.12	3.0534866021
ENSG00000140563.13	3.05274987996
ENSG00000080802.17	3.05242855008
ENSG00000164031.15	3.05241540068
ENSG00000126749.13	3.05199248885
ENSG00000137073.19	3.0518764787
ENSG00000148143.11	3.05179729539
ENSG00000243554.1	3.05163988341
ENSG00000276805.1	3.05146179985
ENSG00000107362.12	3.05069957332
ENSG00000153291.14	3.05049338925
ENSG00000113657.11	3.0493283767
ENSG00000111596.10	3.04921851714
ENSG00000130816.13	3.04914315044
ENSG00000142459.7	3.04815135977
ENSG00000110079.15	3.04739910887
ENSG00000067606.14	3.04736140022
ENSG00000129007.13	3.04603693205
ENSG00000155729.11	3.04471886422
ENSG00000125810.9	3.04429417549
ENSG00000132199.17	3.04415332838
ENSG00000186715.9	3.04386003837
ENSG00000184368.14	3.04384587897
ENSG00000185670.7	3.04375824972
ENSG00000213341.9	3.04317361412
ENSG00000129696.11	3.04084047791
ENSG00000105708.8	3.04063747164
ENSG00000170011.12	3.04043590423
ENSG00000196177.11	3.04027533369
ENSG00000119231.9	3.03965990995
ENSG00000151240.14	3.03883574165
ENSG00000198648.9	3.03711057954
ENSG00000131788.14	3.03509934893
ENSG00000260317.1	3.03401227482
ENSG00000125779.20	3.03386460235
ENSG00000254231.1	3.03358712821
ENSG00000113368.10	3.03136923911
ENSG00000166128.11	3.02829518351
ENSG00000256092.2	3.02776273147
ENSG00000139496.14	3.0276770334
ENSG00000109458.7	3.02714576478
ENSG00000113460.11	3.02642060725
ENSG00000115257.14	3.02593498677
ENSG00000141026.5	3.02338783812
ENSG00000271122.1	3.02333528239
ENSG00000138641.14	3.02271460858
ENSG00000138050.13	3.02238703844
ENSG00000137802.12	3.02149941713
ENSG00000003402.18	3.02116077422
ENSG00000164603.10	3.02015653474
ENSG00000173334.3	3.02015653474
ENSG00000168772.10	3.01986578557
ENSG00000133195.10	3.01816897784
ENSG00000133028.9	3.01783074566
ENSG00000116406.17	3.01774631926
ENSG00000136932.12	3.01640450666
ENSG00000214113.9	3.01442371966
ENSG00000180263.12	3.01379999923
ENSG00000111445.12	3.0130199229
ENSG00000088876.10	3.01138294977
ENSG00000273820.1	3.01130538555
ENSG00000272391.4	3.01118040361
ENSG00000091039.15	3.00966095327
ENSG00000112130.15	3.00824393982
ENSG00000125170.9	3.00816874914
ENSG00000223403.3	3.00786733546
ENSG00000071054.14	3.00707798998
ENSG00000273253.2	3.00600067847
ENSG00000111057.9	3.0046430896
ENSG00000095564.12	3.00292146385
ENSG00000065183.14	3.0026616529
ENSG00000013563.12	3.00172094869
ENSG00000151116.15	3.00082261747
ENSG00000198743.5	3.00016736456
ENSG00000187650.3	2.99921695023
ENSG00000139971.14	2.99906283686
ENSG00000273148.1	2.9979273823
ENSG00000135966.11	2.99647959056
ENSG00000162769.11	2.99561670842
ENSG00000005238.18	2.99539126431
ENSG00000141179.12	2.99536039036
ENSG00000264456.1	2.99511802701
ENSG00000196843.14	2.99353259151
ENSG00000133858.14	2.99344821649
ENSG00000167767.12	2.99286641344
ENSG00000142552.6	2.99031719667
ENSG00000021776.9	2.98943301063
ENSG00000271914.1	2.98874400791
ENSG00000188917.13	2.98798197157
ENSG00000104312.7	2.98615998102
ENSG00000233695.2	2.98564200182
ENSG00000013503.8	2.98546978047
ENSG00000204160.10	2.98538926102
ENSG00000278113.1	2.98512567376
ENSG00000151503.11	2.98457542018
ENSG00000153975.8	2.98332740528
ENSG00000263753.5	2.98246903756
ENSG00000156273.14	2.98158236015
ENSG00000125703.13	2.97998089125
ENSG00000166821.7	2.97959034139
ENSG00000221164.1	2.97766285958
ENSG00000140905.8	2.9769959698
ENSG00000188747.7	2.97672889594
ENSG00000089123.14	2.97620626211
ENSG00000101493.9	2.97592725803
ENSG00000066422.4	2.97546507288
ENSG00000135424.14	2.97453978953
ENSG00000108175.15	2.97414490734
ENSG00000131381.11	2.97317160403
ENSG00000197114.10	2.97141289256
ENSG00000182378.11	2.97125841252
ENSG00000242193.8	2.97079020324
ENSG00000068615.15	2.9705708149
ENSG00000149781.11	2.97040450606
ENSG00000180488.13	2.96907058884
ENSG00000261120.1	2.96746220824
ENSG00000065802.10	2.96433856381
ENSG00000168152.11	2.96362615367
ENSG00000118873.14	2.96323936952
ENSG00000099377.12	2.95875606661
ENSG00000137331.11	2.9587086324
ENSG00000186104.9	2.9583679485
ENSG00000103742.10	2.95836565999
ENSG00000163545.7	2.95745737236
ENSG00000084112.13	2.95581037204
ENSG00000198959.10	2.95558645107
ENSG00000198399.13	2.95511053556
ENSG00000175087.8	2.95482023032
ENSG00000068024.15	2.9546848949
ENSG00000196712.15	2.95431796866
ENSG00000140598.12	2.9541202273
ENSG00000146918.18	2.95389035761
ENSG00000127666.9	2.95353420923
ENSG00000196705.7	2.95251150705
ENSG00000197798.7	2.95215423886
ENSG00000260425.1	2.95136287304
ENSG00000100461.16	2.95135300675
ENSG00000047579.18	2.95116644591
ENSG00000107518.15	2.95060711955
ENSG00000144736.12	2.95010755851
ENSG00000225697.9	2.9493585003
ENSG00000156172.5	2.94823689819
ENSG00000198301.10	2.94780946511
ENSG00000161914.8	2.94732553648
ENSG00000165684.3	2.94694466514
ENSG00000273473.1	2.9458806649
ENSG00000074935.12	2.9458605473
ENSG00000107443.14	2.94517047188
ENSG00000111412.5	2.94510349021
ENSG00000164169.11	2.94486844273
ENSG00000114861.17	2.94394548396
ENSG00000118596.10	2.94331425379
ENSG00000176715.14	2.94285286475
ENSG00000082213.16	2.94265274471
ENSG00000217128.10	2.94257767247
ENSG00000163214.19	2.94180490193
ENSG00000224631.4	2.94166730706
ENSG00000235823.1	2.94098653601
ENSG00000181666.16	2.94091448303
ENSG00000144642.19	2.94020169551
ENSG00000250982.2	2.93912537649
ENSG00000113810.14	2.93891393754
ENSG00000169220.16	2.93742026795
ENSG00000157107.12	2.93681409194
ENSG00000113790.9	2.93644907129
ENSG00000105499.12	2.93635613228
ENSG00000161277.10	2.93481199391
ENSG00000196338.11	2.93439493091
ENSG00000144935.13	2.93243520046
ENSG00000154359.11	2.93225980695
ENSG00000200534.1	2.93185266174
ENSG00000183340.6	2.93101761398
ENSG00000145476.14	2.92913059688
ENSG00000243199.1	2.92830535059
ENSG00000113272.12	2.92801892174
ENSG00000144320.12	2.92698084481
ENSG00000143315.6	2.92610049837
ENSG00000111647.11	2.925928502
ENSG00000252202.1	2.92542316029
ENSG00000164574.14	2.92414902128
ENSG00000172062.15	2.92123993606
ENSG00000139826.5	2.91994278719
ENSG00000079691.16	2.91928551871
ENSG00000102595.17	2.91903480033
ENSG00000113318.9	2.91805701879
ENSG00000117151.11	2.91693110368
ENSG00000111358.12	2.91663810575
ENSG00000164056.9	2.91561585868
ENSG00000173714.7	2.91479367728
ENSG00000182196.12	2.91415245925
ENSG00000270640.1	2.91412809017
ENSG00000059758.6	2.91386930592
ENSG00000170779.10	2.9136156994
ENSG00000148700.12	2.91347535565
ENSG00000138081.18	2.91230784986
ENSG00000176390.11	2.91121844778
ENSG00000100181.20	2.91079033665
ENSG00000197323.9	2.91031980875
ENSG00000100426.6	2.9102052122
ENSG00000170791.16	2.9101769337
ENSG00000076650.5	2.90977918617
ENSG00000156374.13	2.90958931343
ENSG00000115935.15	2.90750782432
ENSG00000122335.12	2.90738389075
ENSG00000100218.10	2.90689479404
ENSG00000247400.3	2.90570744653
ENSG00000141736.12	2.90570357222
ENSG00000102897.8	2.90320711227
ENSG00000179859.7	2.90311439191
ENSG00000119965.11	2.90184697076
ENSG00000205659.9	2.90142572529
ENSG00000134852.13	2.89934328321
ENSG00000073111.12	2.89728917291
ENSG00000121274.11	2.89668619408
ENSG00000105088.7	2.8966704298
ENSG00000276698.1	2.89620703667
ENSG00000269981.1	2.89599234379
ENSG00000242615.1	2.89594578218
ENSG00000110077.13	2.89590696342
ENSG00000157036.11	2.89589767832
ENSG00000204314.9	2.89531269292
ENSG00000214110.3	2.89443528255
ENSG00000196547.13	2.89408560822
ENSG00000104691.13	2.89333561108
ENSG00000200253.1	2.89327565303
ENSG00000272240.1	2.8922060502
ENSG00000105447.11	2.8890919587
ENSG00000112769.17	2.88725997262
ENSG00000266714.5	2.88703447159
ENSG00000106868.15	2.8869583566
ENSG00000197008.8	2.88583096714
ENSG00000160360.10	2.88540438459
ENSG00000140688.15	2.88466756018
ENSG00000136149.6	2.88445084712
ENSG00000245317.2	2.88345894518
ENSG00000183597.14	2.88340740734
ENSG00000163412.11	2.88273578007
ENSG00000238142.1	2.88264419394
ENSG00000227799.1	2.88170793075
ENSG00000222011.7	2.88147213443
ENSG00000184371.12	2.88053057264
ENSG00000005889.14	2.87681948743
ENSG00000075234.15	2.87613271177
ENSG00000188026.10	2.87607407756
ENSG00000003096.12	2.87556989434
ENSG00000109670.12	2.87435653094
ENSG00000159713.9	2.87338300148
ENSG00000105948.12	2.87317301097
ENSG00000141570.9	2.87122635411
ENSG00000107821.13	2.87047966256
ENSG00000164758.6	2.86970081438
ENSG00000165474.5	2.8680821801
ENSG00000169752.15	2.86685987188
ENSG00000171476.20	2.86682952879
ENSG00000276234.3	2.86673434354
ENSG00000265215.1	2.86572064681
ENSG00000276381.1	2.86572064681
ENSG00000114648.10	2.86531496722
ENSG00000253738.1	2.86428993256
ENSG00000223547.8	2.86355620524
ENSG00000280649.1	2.86301202616
ENSG00000128274.14	2.86279942291
ENSG00000179941.6	2.8625320842
ENSG00000048028.10	2.8622130328
ENSG00000203279.3	2.86216516214
ENSG00000174842.15	2.86079672817
ENSG00000164077.12	2.85939734441
ENSG00000072134.14	2.85932770419
ENSG00000141098.11	2.85845227533
ENSG00000135605.11	2.8571874836
ENSG00000139291.12	2.85688673606
ENSG00000166037.9	2.85603506795
ENSG00000164949.6	2.85598065972
ENSG00000170955.9	2.85543696028
ENSG00000109466.12	2.85461893976
ENSG00000117620.11	2.85424123387
ENSG00000102189.15	2.85188613334
ENSG00000138286.13	2.85076505933
ENSG00000110315.5	2.84996284786
ENSG00000111816.7	2.8490418494
ENSG00000204536.12	2.84769015906
ENSG00000162604.11	2.84753714017
ENSG00000001617.10	2.84731257801
ENSG00000113812.12	2.84669102127
ENSG00000250462.7	2.84588867002
ENSG00000175895.3	2.84562314785
ENSG00000156650.11	2.84433467184
ENSG00000272994.1	2.84411764976
ENSG00000132256.17	2.84364910977
ENSG00000105246.5	2.84340195019
ENSG00000070018.7	2.84298783332
ENSG00000171723.14	2.84186747013
ENSG00000145348.15	2.8414785895
ENSG00000223991.1	2.84005747684
ENSG00000123607.13	2.83948892426
ENSG00000112655.14	2.83872748912
ENSG00000197782.13	2.83840068079
ENSG00000139354.9	2.8383236999
ENSG00000175745.10	2.83638810984
ENSG00000184083.10	2.83608312222
ENSG00000258056.2	2.8359314509
ENSG00000147576.14	2.83515295991
ENSG00000272764.1	2.83457150935
ENSG00000086300.14	2.83395171412
ENSG00000118162.12	2.83333962255
ENSG00000185437.12	2.83121698685
ENSG00000155903.10	2.82842276421
ENSG00000012983.10	2.82736060666
ENSG00000171160.16	2.82693302659
ENSG00000164118.11	2.82674491732
ENSG00000163684.10	2.82670797023
ENSG00000121417.12	2.82664263799
ENSG00000121933.16	2.8261141644
ENSG00000179630.9	2.82604143786
ENSG00000101544.7	2.82535838418
ENSG00000184895.7	2.82502402224
ENSG00000006210.6	2.82309167513
ENSG00000117000.8	2.82305141528
ENSG00000255284.1	2.82242363987
ENSG00000109705.7	2.82172707744
ENSG00000154114.11	2.82040796992
ENSG00000178338.9	2.81910492429
ENSG00000138439.11	2.81832566786
ENSG00000214135.7	2.81825868293
ENSG00000143624.12	2.8180043413
ENSG00000236199.1	2.81795863603
ENSG00000138018.16	2.81713207177
ENSG00000162408.10	2.81660298867
ENSG00000153250.16	2.81505597239
ENSG00000272564.1	2.81466103618
ENSG00000277610.1	2.81329892766
ENSG00000123384.12	2.81277653006
ENSG00000206674.1	2.81215577491
ENSG00000173273.14	2.81117781764
ENSG00000150938.8	2.81099753421
ENSG00000188636.3	2.81096165356
ENSG00000136108.13	2.810259152
ENSG00000074657.12	2.80984976482
ENSG00000175164.12	2.80979534618
ENSG00000124608.4	2.80971307717
ENSG00000054267.19	2.80800767795
ENSG00000141404.14	2.80769362128
ENSG00000138764.12	2.80749453555
ENSG00000130827.6	2.80600793649
ENSG00000251775.1	2.80560063324
ENSG00000132688.10	2.80436390752
ENSG00000075711.19	2.8026805235
ENSG00000262001.1	2.80245970538
ENSG00000174804.3	2.80128754003
ENSG00000226328.5	2.80113745946
ENSG00000124126.12	2.80021181558
ENSG00000110619.15	2.80005204576
ENSG00000184708.16	2.79930601644
ENSG00000115425.12	2.79907598061
ENSG00000145388.13	2.79764829685
ENSG00000090382.5	2.79748920284
ENSG00000116922.13	2.79591960264
ENSG00000077232.15	2.79586985491
ENSG00000180979.8	2.79367147107
ENSG00000272330.1	2.79317075702
ENSG00000163312.9	2.79317075702
ENSG00000163154.5	2.79273964562
ENSG00000214263.2	2.79258160478
ENSG00000213700.3	2.79224063023
ENSG00000149091.14	2.79133464689
ENSG00000135775.12	2.79131356474
ENSG00000197062.10	2.79048693055
ENSG00000183765.19	2.78961507676
ENSG00000073464.10	2.78931831406
ENSG00000163251.3	2.78711411744
ENSG00000130775.14	2.78696139078
ENSG00000066056.12	2.78694971777
ENSG00000179935.8	2.78626169133
ENSG00000198429.8	2.7855469542
ENSG00000246263.2	2.78540745671
ENSG00000139988.8	2.78422519548
ENSG00000130748.6	2.78359592239
ENSG00000155313.14	2.7821997076
ENSG00000253304.1	2.78210545553
ENSG00000126581.11	2.78038347133
ENSG00000116874.10	2.77930952255
ENSG00000268560.1	2.7790189075
ENSG00000170854.16	2.77866605158
ENSG00000185862.6	2.77858724877
ENSG00000167202.10	2.77795556708
ENSG00000198805.10	2.77709724918
ENSG00000261663.1	2.7748031136
ENSG00000278053.3	2.77385907988
ENSG00000123836.13	2.77382198529
ENSG00000279561.1	2.7730061553
ENSG00000005436.12	2.77133277555
ENSG00000164778.4	2.77118140898
ENSG00000170234.11	2.77019662525
ENSG00000139372.13	2.76986541816
ENSG00000128915.10	2.76906298602
ENSG00000100532.10	2.76902455137
ENSG00000196459.12	2.76577001675
ENSG00000177888.7	2.76464056794
ENSG00000137343.16	2.76415979118
ENSG00000155093.16	2.76017579369
ENSG00000119401.10	2.75958284508
ENSG00000134072.9	2.75825612256
ENSG00000256234.1	2.75502757462
ENSG00000131732.10	2.75449021796
ENSG00000125846.14	2.75428182328
ENSG00000169519.18	2.75419778476
ENSG00000154930.13	2.75361099086
ENSG00000148985.18	2.75354750327
ENSG00000241764.3	2.75214025532
ENSG00000112200.15	2.75190181995
ENSG00000137273.3	2.75172078569
ENSG00000127743.5	2.7497666322
ENSG00000103966.8	2.74969515039
ENSG00000274104.1	2.7489690649
ENSG00000180530.8	2.74878192017
ENSG00000039319.15	2.74620101771
ENSG00000170835.13	2.74600385739
ENSG00000091656.14	2.74551638943
ENSG00000167994.10	2.74274061905
ENSG00000143772.8	2.74271785612
ENSG00000103248.16	2.74170505128
ENSG00000127914.15	2.7407683023
ENSG00000165475.12	2.74044324149
ENSG00000104814.11	2.74030459017
ENSG00000188783.5	2.74006176339
ENSG00000169122.10	2.73933442367
ENSG00000161618.8	2.73919195144
ENSG00000125482.11	2.73914760425
ENSG00000163958.12	2.73846002598
ENSG00000169385.2	2.73666832629
ENSG00000161010.13	2.73653385212
ENSG00000173391.7	2.73635543606
ENSG00000166927.11	2.73588003793
ENSG00000197948.9	2.73501018754
ENSG00000089351.13	2.73453989691
ENSG00000150977.10	2.73412429078
ENSG00000139651.10	2.73354904465
ENSG00000145979.16	2.733483176
ENSG00000148634.14	2.7329864413
ENSG00000164463.11	2.73257721613
ENSG00000196922.9	2.73227104083
ENSG00000126464.12	2.7319897101
ENSG00000204852.14	2.73175827613
ENSG00000126860.10	2.731498096
ENSG00000124151.17	2.73133669837
ENSG00000182255.6	2.73046136479
ENSG00000078070.10	2.72976306
ENSG00000150403.16	2.72941511014
ENSG00000165219.20	2.72816605576
ENSG00000124177.13	2.72797292494
ENSG00000269973.1	2.72558327071
ENSG00000163781.11	2.72496383837
ENSG00000178921.12	2.72489246482
ENSG00000138688.14	2.72432456214
ENSG00000069122.17	2.7239428885
ENSG00000235245.1	2.72380796302
ENSG00000079134.10	2.72353110102
ENSG00000275066.3	2.7230066747
ENSG00000120075.5	2.72250481831
ENSG00000174669.10	2.7213810407
ENSG00000070501.10	2.72124812516
ENSG00000187091.12	2.72024247768
ENSG00000155495.8	2.72008566312
ENSG00000048707.12	2.72002301816
ENSG00000267321.1	2.72000603765
ENSG00000279495.1	2.71905441619
ENSG00000272870.1	2.7175531264
ENSG00000126216.11	2.71700061324
ENSG00000167904.13	2.71631813583
ENSG00000126603.7	2.71566948741
ENSG00000122778.8	2.7151359858
ENSG00000118961.13	2.71509738701
ENSG00000091436.15	2.71411719206
ENSG00000268836.1	2.71379030173
ENSG00000139624.11	2.71370879445
ENSG00000103707.8	2.71208061213
ENSG00000100522.7	2.7120339571
ENSG00000164162.11	2.71145130831
ENSG00000269918.1	2.70920164425
ENSG00000011465.15	2.7091287659
ENSG00000185238.11	2.70794089289
ENSG00000114423.17	2.70742830703
ENSG00000227766.1	2.70699493123
ENSG00000149716.11	2.70627125107
ENSG00000129946.9	2.705948792
ENSG00000114026.20	2.70591233867
ENSG00000104689.8	2.70548889258
ENSG00000266651.1	2.70546653169
ENSG00000137814.8	2.70529862587
ENSG00000214293.7	2.70487052018
ENSG00000092421.15	2.70433422484
ENSG00000156968.8	2.70404993633
ENSG00000168807.15	2.70378929279
ENSG00000235065.1	2.70282705215
ENSG00000254685.5	2.70186724141
ENSG00000197763.11	2.70170723095
ENSG00000223804.4	2.70004212703
ENSG00000170364.11	2.69941726193
ENSG00000133392.15	2.699362909
ENSG00000144908.12	2.69768976875
ENSG00000011132.10	2.69705782257
ENSG00000273759.1	2.69640184936
ENSG00000234420.6	2.69527509352
ENSG00000113615.11	2.69380128569
ENSG00000126814.6	2.69252881573
ENSG00000183160.8	2.69228568763
ENSG00000128617.2	2.69053516932
ENSG00000135045.6	2.68961490874
ENSG00000196757.6	2.68958114336
ENSG00000157657.13	2.68909687813
ENSG00000271781.1	2.68819812887
ENSG00000184517.10	2.6881846429
ENSG00000278396.1	2.6872889839
ENSG00000048991.15	2.68720272351
ENSG00000116903.7	2.68647262988
ENSG00000101336.11	2.68591799303
ENSG00000229043.2	2.6853606061
ENSG00000142102.14	2.6848424615
ENSG00000125637.14	2.68472103149
ENSG00000151725.10	2.6832772057
ENSG00000180198.14	2.68292776605
ENSG00000168067.10	2.68288999239
ENSG00000156232.7	2.68224292435
ENSG00000272153.1	2.68222817602
ENSG00000049759.15	2.68172431496
ENSG00000168040.4	2.68048395101
ENSG00000180917.15	2.68014047831
ENSG00000185596.15	2.67922330144
ENSG00000235706.6	2.67862496783
ENSG00000121068.12	2.67844349723
ENSG00000060069.15	2.67827971442
ENSG00000198862.12	2.67813798618
ENSG00000135525.17	2.6773733012
ENSG00000127252.5	2.67696060421
ENSG00000163743.12	2.67670967346
ENSG00000060982.13	2.67637621681
ENSG00000267809.1	2.67614706488
ENSG00000211455.6	2.67525228999
ENSG00000157741.13	2.67491744739
ENSG00000214455.4	2.67467260369
ENSG00000202343.1	2.67467260369
ENSG00000177463.14	2.6744463392
ENSG00000169914.5	2.67388209901
ENSG00000272455.1	2.67379451026
ENSG00000185722.15	2.67372548166
ENSG00000168140.4	2.67371940604
ENSG00000168297.14	2.67142542926
ENSG00000227345.7	2.67128298156
ENSG00000228672.3	2.67101725261
ENSG00000015285.9	2.6707409136
ENSG00000177576.9	2.66959973009
ENSG00000131374.13	2.66838288641
ENSG00000176641.9	2.66788026356
ENSG00000008128.21	2.66699166769
ENSG00000269352.1	2.66682898902
ENSG00000253582.1	2.66671226856
ENSG00000272953.1	2.66620844988
ENSG00000182903.14	2.66525474241
ENSG00000264112.1	2.66454824077
ENSG00000104884.13	2.662232266
ENSG00000251580.1	2.66199643021
ENSG00000033178.11	2.66016685654
ENSG00000064651.12	2.65987462136
ENSG00000177464.4	2.65978968777
ENSG00000147121.14	2.6584427942
ENSG00000256223.4	2.65729519641
ENSG00000108433.14	2.65695954009
ENSG00000230521.1	2.65409819905
ENSG00000278876.1	2.65409819905
ENSG00000174197.15	2.6525490866
ENSG00000223891.4	2.65203699382
ENSG00000274290.1	2.65042039096
ENSG00000272325.1	2.64901950956
ENSG00000267244.4	2.64851443642
ENSG00000185630.17	2.64805049179
ENSG00000129003.14	2.6479850269
ENSG00000142949.15	2.64795584038
ENSG00000083168.8	2.64714053673
ENSG00000272432.1	2.64709865932
ENSG00000064703.10	2.64623282189
ENSG00000269946.1	2.64621863982
ENSG00000281332.1	2.64586377179
ENSG00000127314.16	2.64515048252
ENSG00000126950.7	2.64502337413
ENSG00000004777.17	2.64289179804
ENSG00000085224.19	2.64274773395
ENSG00000163220.10	2.64222423588
ENSG00000106404.12	2.64185169894
ENSG00000160179.17	2.64146314153
ENSG00000274578.1	2.64060034122
ENSG00000175497.15	2.64058757051
ENSG00000128891.14	2.63972371329
ENSG00000166741.6	2.6389369985
ENSG00000182372.6	2.63889378758
ENSG00000198839.8	2.63869046104
ENSG00000188566.10	2.63855373479
ENSG00000182054.8	2.6376035804
ENSG00000139977.12	2.63430612182
ENSG00000164291.15	2.63189272199
ENSG00000124370.9	2.63102800763
ENSG00000164338.8	2.63087753733
ENSG00000276564.1	2.62959385194
ENSG00000219626.7	2.62788215538
ENSG00000179044.14	2.62729864955
ENSG00000144559.9	2.62727334236
ENSG00000173926.5	2.62612670202
ENSG00000279845.1	2.62588565706
ENSG00000016402.11	2.62519398787
ENSG00000183826.15	2.62503256481
ENSG00000198455.4	2.62407436899
ENSG00000272368.2	2.62199328652
ENSG00000271347.1	2.61978193459
ENSG00000223803.1	2.61895025778
ENSG00000238249.2	2.61887526135
ENSG00000026950.15	2.61825711881
ENSG00000117115.11	2.61813081152
ENSG00000137936.15	2.61791140405
ENSG00000197429.9	2.61511511656
ENSG00000132849.17	2.61362944616
ENSG00000134897.12	2.61173624962
ENSG00000100297.14	2.61070353283
ENSG00000104343.18	2.61067466185
ENSG00000115827.12	2.60935148878
ENSG00000148187.16	2.60902309046
ENSG00000049768.13	2.60697216378
ENSG00000112851.13	2.60568511044
ENSG00000279130.1	2.60520058801
ENSG00000179299.15	2.60509038494
ENSG00000157303.9	2.60478804635
ENSG00000184557.4	2.60472414313
ENSG00000128564.6	2.60394808773
ENSG00000231908.1	2.60321188527
ENSG00000076321.9	2.60299590486
ENSG00000166557.11	2.60255123148
ENSG00000159723.4	2.59940367571
ENSG00000135414.8	2.59758691412
ENSG00000140265.11	2.59746431252
ENSG00000154914.15	2.59656456396
ENSG00000172009.13	2.59619547344
ENSG00000106415.11	2.59600576241
ENSG00000240137.4	2.59543502353
ENSG00000124766.5	2.59536040121
ENSG00000111880.14	2.59523765655
ENSG00000277382.1	2.59518058575
ENSG00000161249.19	2.59508636219
ENSG00000150630.3	2.59454294924
ENSG00000214367.6	2.59443621032
ENSG00000166233.11	2.59430383555
ENSG00000118246.12	2.59371524901
ENSG00000111300.8	2.59267360651
ENSG00000107902.12	2.5914181538
ENSG00000167074.13	2.59100044907
ENSG00000113594.8	2.59035639046
ENSG00000170915.8	2.5903122556
ENSG00000214063.9	2.58950069746
ENSG00000117394.18	2.5894435396
ENSG00000100416.11	2.58939549743
ENSG00000106665.14	2.58874668956
ENSG00000114013.14	2.58858133579
ENSG00000270062.1	2.58839284228
ENSG00000120093.10	2.58821926444
ENSG00000088325.14	2.5874953413
ENSG00000157985.16	2.58653042118
ENSG00000277383.1	2.5850572845
ENSG00000161048.10	2.58146056414
ENSG00000160953.13	2.57990073978
ENSG00000226648.1	2.57954060958
ENSG00000140455.15	2.57855801631
ENSG00000133739.14	2.57829989882
ENSG00000176994.10	2.5780755378
ENSG00000168528.10	2.57745288944
ENSG00000185252.16	2.57690221656
ENSG00000148057.14	2.57662093437
ENSG00000204060.5	2.57651948062
ENSG00000173262.10	2.57632141378
ENSG00000135597.17	2.57592531792
ENSG00000185716.10	2.57549738627
ENSG00000188483.7	2.57502600355
ENSG00000260804.3	2.57441486315
ENSG00000114107.7	2.57331340434
ENSG00000173960.11	2.57307078994
ENSG00000127946.15	2.5722027385
ENSG00000074356.15	2.57190542355
ENSG00000079215.12	2.57114377585
ENSG00000231747.1	2.57036782249
ENSG00000071243.14	2.57002488387
ENSG00000171798.16	2.56999693824
ENSG00000215375.5	2.56749931121
ENSG00000038210.12	2.56700569803
ENSG00000103199.12	2.56607220795
ENSG00000277218.1	2.56581964889
ENSG00000273950.1	2.56581964889
ENSG00000263853.1	2.56581964889
ENSG00000116793.14	2.56555939078
ENSG00000224389.7	2.56529518271
ENSG00000080561.12	2.56499116337
ENSG00000249641.2	2.56449432882
ENSG00000128694.10	2.56419212774
ENSG00000273156.1	2.56406584188
ENSG00000007545.14	2.56350742203
ENSG00000161654.8	2.56191959638
ENSG00000236675.1	2.56136606738
ENSG00000135870.10	2.56067130789
ENSG00000140043.10	2.55969349152
ENSG00000219607.3	2.55911715393
ENSG00000147650.10	2.5585430629
ENSG00000272459.1	2.55848996749
ENSG00000252916.1	2.55667234176
ENSG00000185800.10	2.55625523232
ENSG00000204385.9	2.55439569676
ENSG00000259250.1	2.55376950629
ENSG00000149231.10	2.55362902601
ENSG00000072422.15	2.55256918592
ENSG00000179943.7	2.55255942149
ENSG00000276408.1	2.55255057613
ENSG00000205403.11	2.55215534249
ENSG00000143942.4	2.55116387634
ENSG00000158813.16	2.55085578363
ENSG00000223461.1	2.55058985404
ENSG00000160803.7	2.55018100881
ENSG00000261221.3	2.54945384884
ENSG00000225573.4	2.54816781838
ENSG00000119596.16	2.54593735334
ENSG00000162032.14	2.54521241658
ENSG00000187678.8	2.54387073943
ENSG00000279413.1	2.54282254576
ENSG00000152193.7	2.54090107789
ENSG00000273188.1	2.54074201676
ENSG00000185010.12	2.54064670519
ENSG00000177200.14	2.54063101823
ENSG00000188647.11	2.54039088486
ENSG00000113070.7	2.53907786931
ENSG00000261662.1	2.53887244942
ENSG00000136457.8	2.53811884146
ENSG00000064666.13	2.53708656441
ENSG00000153094.20	2.53688156989
ENSG00000163918.9	2.53678908108
ENSG00000150687.10	2.53552119318
ENSG00000115020.15	2.53528443117
ENSG00000126453.8	2.53466266595
ENSG00000172943.17	2.53420482664
ENSG00000064687.11	2.5341779689
ENSG00000138686.8	2.53398781567
ENSG00000197024.7	2.53365568194
ENSG00000168010.9	2.53282214763
ENSG00000164120.12	2.53244910116
ENSG00000112208.11	2.53050328653
ENSG00000135048.12	2.53017081108
